Review;Rating
La chambre était sale la moquette n’avait pas été aspiré le coffre inutilisable la salle de bain très petite la poussière sur la tête de lit et derrière Le veilleur de nuit un capable de nous dire comment fonctionner le coffre car en plus il était bloqué;2.0
Hotel bien situé, mais chambres datées (portes es fenetres ne se referment pas bien - ch 605) Sdb propre mais datée (joints du bain, bouchon de vidange bain). Petit déjeuner correct mais choix pas très grand, probablement parce qu’il n’y avait pas beaucoup de monde, alors c’est correct pour ne pas devoir jeter un grande partie) Plustot 3 étoiles,;3.0
2e séjour dans cet hôtel situé dans un quartier calme ,proche des jardins du Luxembourg et de Saint Germain. La chambre est cosy, le décor est soigné, boissons d'accueil dans le frigo, plateau de courtoisie,peignoirs, pantoufles et produits de toilette de qualité.La chambre est propre,la literie confortable. Mention spéciale pour Virginie,la dame qui s'occupe du petit déjeuner. Elle est charmante, attentionnée et d'un grand professionnalisme. Un petit bémol : la situation de la chambre dans l'hôtel, moins au calme que la fois dernière, apparemment,il y avait des travaux à proximité.;4.0
Hotel très agréable qui donne envie de revenir! . Chambre agréable , calme et confortable. Très bien décoré pour les fêtes de noël. Personnel avenant et disponible. Petit déjeuner copieux uniquement que des produits frais et très bons. hôtel très bien placé!;5.0
Service rapide et efficace après avoir signalé un bouchon à l'évacuation de la douche. Très bonne literie et très très bon petit-déjeuner. Très bon accueil. Situation très stratégique à Paris intra-muros.;4.0
Les chambres sont trop coincées et l’acenseur même pas suffisant pour une seule personne de grande taille. Je n’ai pas du tout aimé. Aussi, le chauffage ne fonctionne pas convenable malgré la petite taille de la chambre.;1.0
Bel accueil, excellente literie, et super petit-déjeuner complet. Seul regret pour un hôtel de ce standing, c'est le chocolat chaud fait en machine avec de l'eau et du lait en poudre et non du vrai lait (imbuvable).;4.0
Nous avons réservé une chambre deluxe. Les chambres sont confortables et spacieuses. La salle de bain était très agréable. Les produits de soin sont de qualités. Des boissons sont offertes, un petit plus très agréable. L'acceuil aurait pu être plus souriant.;4.0
acceuil correcte, chambre modernisée, climatisation, chambre de bain correcte, minibar, télé, wifi pa&s toujours suffisant, petit-déjeuner très complet, service de bagage correcte, vins au bar à prix élevé;4.0
Cet hôtel n est en rien un 4 étoiles - les chambres sont petites vieillottes avec des meubles dépareillés - c est mal nettoyé. On vous annonce des mesures AntiCovid j y ai passé une semaine personne ne m a jamais demandé mon pass sanitaire, donc aux autres non plus... les 4 étoiles sont ils hors la loi et impunis ? Le bonjour du personnel ce n est clairement pas tous les jours. J ai passé une semaine avec la chaussette d un locataire précédent pr terre et on vous fait croire que la chambre est désinfectée ! Franchement à proscrire à moins de former le personnel et vite !;2.0
Excellent accueil - chambre cosy - situation calme et centrale. Personnel très attentionné lors du petit-déjeuner, vue imprenable depuis la chambre: au final un séjour particulièrement agréable. A recommander!;4.0
Séjour de 3 nuits en couple pour faire du tourisme dans la capitale. Hôtel très bien situé, chambre jolie et au calme. Mais service trop minimal et peu chaleureux, petit déjeuner dans la chambre très décevant pour le prix.;3.0
J'étais venue l'an dernier dans cet hotel et avait été tres satisfaite c'est pourquoi je suis revenue cette année. nous étions les 2 fois en chambre superieure mais cette fois ci logés dans l'aile principale qui de toute evidence n'est pas insonorisée de la meme façon. nous entendons les bruits de la chambre mitoyenne comme si nous y etions....meme le vibreur du telephone. de plus le mardi matin nous avons été reveillés par des bruits de travaux ,( perceuse) dans l'hotel à 7h30...c'est un peu tot pour des vacances. manque de personnel au petit dejeuner , attente pour avoir une table et des couverts. je ne suis pas pleinement satisafite de ce sejour.;3.0
Personnel quoique en effectif réduit est très serviable et attentionné. Décoration un peu désuète. Petite chambre bien équipée mais dont l'accès est difficile en empruntant un mini ascenseur tout juste apte à recevoir 2 personnes fluettes. Petit déjeuner correcte. Très bonne situation près du théâtre de l4odeon et du jardin du Luxembourg;3.0
"Réservation pour 5 nuits, chambre 701. L'accueil est excellent et le personnel est particulièrement gentil. L'hôtel a le charme de l'ancien, avec son petit escalier sur 8 étage, et son tout petit ascenseur. La chambre est calme (coté cour), mais petite et mal agencée (on ne peut pas ouvrir la fenêtre en grand, sauf à déplacer le lit. Le confort est tout à fait correct, mais ne correspond pas à un ""4 étoiles"". Il s'agit plutôt d'un très bon ""2 étoiles"" en province. Dans la chambre, on trouve des sticks de café (mais non renouvelés sur 5 nuits, donc pas en quantité suffisante), ainsi que du thé et de la tisane. Mais pas de dosette de lait. La salle de bain est spartiate (toilettes non séparées) et entrer (et sortir) dans la baignoire-douche demande de lever haut la jambe, au risque réel de glisser et de tomber , à déconseiller aux personnes un peu âgées. Je mets tout de même une bonne note globale pour 3 raisons : l'emplacement est excellent pour séjourner à Paris dans le cadre d'un voyage d'agrément , le personnel est vraiment très gentil et accueillant , et le tarif est réellement compétitif pour Paris.";4.0
L'hôtel dispose d'une excellente situation entre le quartier Latin et Saint-Germain des Prés à distance de marche. Arrêt de bus au coin de la rue et Station de Métro Odéon à 5 minutes de marche. Nombreux petits commerces, restaurants et bars dans le quartier. Hôtel décoré avec goût et personnel très accueillant. Excellent rapport qualité/prix.;5.0
"Certes rouvert récemment, l'Hôtel Trianon Rive Gauche s'est avéré une grande déception. Climatisation en panne et non réparable (dans une chambre ""de luxe""!), grosse difficulté à se faire monter un simple café tôt le matin (""il faut prendre le petit-déjeuner complet ou rien""), irruption de clients éméchés et hurlant dans les couloirs et dans leur chambre à 2h30 du matin sans intervention du veilleur de nuit (il a fallu que les autres clients eux-mêmes viennent ramener le calme...), eau de la douche tiède limite froide à 9h du matin, présence peu rassurante d'un piège à souris sous le lit... Bref un festival, indigne d'un hôtel 4 étoiles à 250 euros la nuit. Certes la direction nous a offert les petits-déjeuners à titre de compensation, mais on reste quand même très loin du compte..et du prix!";2.0
Week end parfait. Accueil très bien, et des conseils. Nous avons la surprise d'arriver dans une chambre avec son balcon sur les toits de Paris. Très propre et literie au top. Très bien isolé sur l'extérieur, nous n'avons entendu aucun bruit. Le buffet de petit déjeuner était bien, régulièrement réapprovisionné et avec du gel hydroalcoolique partout à disposition. Service au top, qui est venu nous demander de quoi nous avions besoin. Je recommande et reviendrai !;5.0
Accueil très chaleureux d’un monsieur qui voulait nous conseiller .. de même que la dame qui nous apportait un petit déjeuner succulent en chambre était d’une très grande gentillesse . Calme incroyable de l’hôtel si bien situé . A recommander;5.0
Nous avons été enchantés de notre visite à Paris, l'hotel est parfaitement situé et très propre. Le personnel est très agréable et disponible pour nous rendre service, c'est vraiment appréciable ! Nous avons petit déjeuné dans la chambre sur le balcon avec la Sorbonne sous nos yeux ! Très belle expérience parisienne. Nous y retournerons en famille l'été prochain pour visiter la conciergerie à 5 minutes à pied de l'hotel. Jardin du Luxembourg à voir absolument .;5.0
Très bel hôtel qui en plus d'être bien situé, respecte l'environnement sans faire de faux pas sur le service. L'équipe a été aux petits soins et ce fut très agréable. Nous séjournerons de nouveau dans cet établissement lors d'un prochain séjour.;5.0
J'ai choisi cet hôtel pour l'emplacement très central et parce qu'ils ont une certification écologique. J'ai eu le plaisir de découvrir un hôtel très agréable, personnel charmant aux petits soins. Bien évidemment très propre, dans la situation actuelle c'est indispensable. J'ai passé de très bons moments et je recommande chaleureusement cet hôtel.;5.0
Venus pour un week-end en amoureux, l'hôtel et l'équipe ont été plus qu'à la hauteur. Avoir le Jardin du Luxembourg à deux pas ou tester les nombreux restaurants de Saint Michel, nous ont régalés. Nous avons déjà prévus d'y retourner !;5.0
L'hôtel est parfaitement situé, l'équipe disponible et très réactive, la literie est confortable et douillette, large choix au petit-déjeuner... Gros bonus pour la vue imprenable sur tout Paris. Autant dire que j'ai passé un excellent séjour, trop court... Je recommande à 100% et je reviendrai !;5.0
L’hôtel est très bien situé à proximité des jardins du Luxembourg, des boulevards Saint Michel et Saint Germain. L'accueil est sympathique et souriant, mais personne ne se propose de vous montrer votre chambre et encore moins de monter vos bagages. Notre chambre était d’une superficie correcte, ainsi que la salle de bains. Par contre l’ensemble aurait besoin d’un bonne remise en état, la porte des toilettes/salle de bains ne restait pas fermée, la lunette des toilettes était mal fixée, le dessus du lavabo taché, les peintures défraîchies. Tout était propre, sans plus et la literie de bonne qualité. La salle du petit déjeuner.est spacieuse, mais personne pour nous accueillir et prendre notre commande. Il nous a fallu à chaque fois retourner à la réception pour demander que quelqu’un vienne nous servir. Le petit déjeuner était léger à cause du covid. En conclusion: déçus. J’espère que l’épidémie en cours en était responsable.;3.0
